,trial,ra,dec,elon,elat,r2,p,s,r1,teff1,vmag,icmag,tmag,jmag,kmag,npt_pri,snrf,dm,mult,hostID,ffiClass
4510,17.0,350.628967285,-38.9557418823,334.481750488,-31.7674484253,4.73141483353,4.90766477585,4566.99511719,1.84598624706,9462.37304688,7.95085811615,7.97544002533,7.94600009918,7.92399978638,7.94600009918,2.0,16.0886173248,6.5,0.0,373.0,3.0
4648,17.0,27.090259552,-3.75732088089,23.7476062775,-13.9384231567,2.21765576786,9.60879993439,11.7239751816,0.54087883234,3918.88842773,13.5491065979,11.8032655716,11.7197628021,10.7727804184,9.95431423187,2.0,7.55185174942,4.65000009537,1.0,405.0,2.0
4741,17.0,33.7660140991,-6.55045461655,29.1819934845,-18.9235877991,5.57755988453,6.02917432785,83.7897033691,0.739867508411,4953.29296875,14.5795106888,13.5556297302,13.5096950531,12.8781175613,12.3036146164,2.0,7.42761707306,8.14999961853,1.0,340.0,3.0
4778,17.0,35.1384048462,-12.6933393478,28.1991500854,-25.1473484039,13.4574824227,6.96583080292,104.367103577,0.827607572079,5333.34912109,12.8283414841,11.9936800003,12.0559997559,11.390999794,10.9309997559,2.0,83.1256790161,7.09999990463,1.0,517.0,3.0
4779,17.0,38.4913482666,-13.1787748337,31.4070262909,-26.7585506439,3.0182155749,11.414689064,479.707061768,1.67272865772,7112.13525391,7.2539768219,6.89580011368,6.92000007629,6.63700008392,6.5,2.0,8.96570301056,4.55000019073,1.0,431.0,3.0
4809,17.0,39.7341041565,-15.9103498459,31.5992870331,-29.7384052277,3.05527083844,2.5439209938,70.3382568359,0.54184871912,3935.90698242,12.8970718384,11.1755847931,11.0916671753,10.1552639008,9.34004211426,2.0,21.8910636902,4.05000019073,2.0,370.0,2.0
4810,17.0,40.8229942322,-16.701051712,32.4105949402,-30.8459644318,2.69416345927,2.09775710106,33.8095817566,0.369009882212,3492.04833984,15.6856431961,13.4968776703,13.4047012329,12.2602586746,11.4760885239,2.0,7.51588726044,4.94999980927,2.0,1123.0,2.0
4890,17.0,44.4245300293,-24.2065258026,32.9772605896,-39.0606384277,3.62830843894,13.1699409485,55.1748733521,0.892921626568,5470.15869141,12.3230199814,11.526799202,11.5869998932,10.9569997787,10.5340003967,2.0,7.81590557098,6.90000009537,0.0,1346.0,3.0
4891,17.0,42.4028701782,-26.1511611938,29.8284263611,-40.1769561768,1.44793350359,0.878070831299,170.05708313,0.451308757067,3675.88354492,13.724773407,11.7416210175,11.6461429596,10.6082925797,9.80523204803,2.0,9.27508354187,3.90000009537,2.0,159.0,2.0
4892,17.0,42.5092468262,-25.1960105896,30.4179859161,-39.3307418823,3.10388892369,2.9268476963,29.6749515533,0.422908097506,3630.67919922,12.8531208038,10.8362054825,10.7449817657,9.68554115295,8.89385223389,2.0,54.4130134583,2.79999995232,3.0,556.0,2.0
4893,17.0,42.5092468262,-25.1960105896,30.4179859161,-39.3307418823,2.22536451879,18.921257019,2.46409153938,0.422908097506,3630.67919922,12.8531208038,10.8362054825,10.7449817657,9.68554115295,8.89385223389,2.0,17.9344596863,2.79999995232,3.0,556.0,2.0
5047,17.0,42.5772705078,-36.5839614868,23.8478603363,-49.7228546143,10.6579937943,2.45861315727,180.12348938,0.671439170837,4629.59960938,13.8898925781,12.6555547714,12.5992498398,11.8663282394,11.1867675781,2.0,29.6006526947,6.69999980927,1.0,551.0,3.0
5048,17.0,41.2381286621,-38.187789917,21.2158985138,-50.6529273987,12.9944983069,3.74844837189,1095.30981445,1.28837525845,6546.36132812,12.4802103043,11.9787998199,12.0190000534,11.6120004654,11.3789997101,2.0,30.1903190613,8.75,1.0,1593.0,3.0
5138,17.0,40.1345558167,-41.5815620422,17.3229064941,-53.1980171204,8.47979096316,2.73982214928,1065.99963379,1.1644308567,6067.36328125,11.5477924347,10.9301595688,10.9790000916,10.4870004654,10.1820001602,4.0,25.0089969635,7.25,2.0,1004.0,3.0
5139,17.0,36.4477424622,-42.3227233887,12.8049812317,-52.4168434143,3.27210507743,2.72830677032,8667.24023438,1.90827655792,8933.0546875,8.3841676712,8.36131954193,8.33800029755,8.27799987793,8.27999973297,4.0,8.49487304688,6.84999990463,2.0,19.0,3.0
5140,17.0,42.3195419312,-41.4112243652,19.8467140198,-53.8746032715,3.7705288101,6.76924180984,745.176818848,1.73181831837,6251.72705078,10.2841348648,9.72060012817,9.76500034332,9.31000041962,9.03699970245,2.0,8.65095424652,7.0,0.0,1066.0,3.0
5141,17.0,41.6228752136,-42.0911941528,18.4989681244,-54.2003097534,5.24032970681,13.6515693665,86.0476303101,1.02449059486,5861.37988281,13.1527166367,12.4757595062,12.5290002823,11.9919996262,11.6499996185,4.0,9.26005744934,8.39999961853,0.0,206.0,3.0
5227,17.0,34.4734153748,-45.5953102112,7.81768846512,-54.3907356262,5.87861655908,4.08736658096,1610.55554199,1.80877459049,6412.09472656,11.0652666092,10.5394001007,10.5810003281,10.156999588,9.90999984741,4.0,18.5054950714,8.0,1.0,853.0,3.0
5228,17.0,34.8986549377,-46.1769523621,7.66987609863,-55.0377540588,3.71303340276,24.8186073303,21.4086265564,0.825033903122,5470.15869141,11.5937776566,10.8070001602,10.8680000305,10.2379999161,9.81000041962,4.0,16.1139507294,6.0,0.0,1253.0,2.0
5386,17.0,26.9718761444,-53.4066696167,352.356079102,-57.5846366882,7.8876046799,3.4222881794,163.258880615,0.724401056767,4897.97460938,14.9512605667,13.900185585,13.8538866043,13.2054862976,12.6138153076,4.0,13.6800365448,8.39999961853,1.0,403.0,3.0
5387,17.0,26.4969539642,-49.3258132935,356.576080322,-54.2437591553,3.88930422724,9.86053276062,15.8045730591,0.593650758266,4143.50292969,14.7578411102,13.1993503571,13.1257152557,12.2452173233,11.4406661987,2.0,7.50567770004,6.5,0.0,252.0,3.0
5388,17.0,27.8907279968,-50.7828559875,356.230041504,-55.9420967102,14.7533439498,16.3473892212,17.4644298553,0.706159293652,4774.95410156,15.9394674301,14.7945365906,14.743850708,14.0542697906,13.4218940735,2.0,15.7555627823,9.10000038147,1.0,1565.0,3.0
5622,17.0,5.92242717743,-51.100402832,338.176483154,-47.7145271301,12.5523798793,2.35683250427,3182.94287109,1.70582294464,6576.57958984,10.4929990768,9.99843978882,10.0360002518,9.65699958801,9.44900035858,2.0,107.706504822,7.44999980927,1.0,622.0,3.0
5742,17.0,349.931152344,-44.0974960327,330.996795654,-36.0517196655,3.90812567757,9.91046142578,479.427062988,1.38453745842,7211.07568359,10.4282941818,10.0817203522,10.1059999466,9.81200027466,9.66699981689,2.0,9.64496326447,7.30000019073,0.0,582.0,3.0
5785,17.0,345.168884277,-39.4295883179,329.830718994,-30.2699069977,2.62222452863,8.67087554932,5.90553569794,0.396187365055,3552.82104492,14.9761419296,12.855050087,12.7711544037,11.6539716721,10.863445282,2.0,8.59696292877,4.55000019073,3.0,571.0,2.0
5874,17.0,26.7497367859,-0.0370904505253,24.8042736053,-10.3482751846,11.8975680943,3.33534908295,1082.86096191,1.25364613533,6251.72705078,11.8121347427,11.2410001755,11.2869997025,10.8240003586,10.5439996719,2.0,29.9303894043,7.80000019073,1.0,377.0,3.0
5956,17.0,31.6082878113,-3.08321619034,28.3452415466,-14.9232435226,2.87382990414,3.6618783474,469.577819824,1.0447255373,5741.16552734,11.4604673386,10.7418794632,10.7969999313,10.2390003204,9.88199996948,2.0,7.9303445816,6.65000009537,2.0,475.0,3.0
5957,17.0,34.0003967285,-5.03037834167,29.9688053131,-17.5794563293,3.73134338739,2.61244344711,7.32103347778,0.17092294991,3224.49633789,16.0632171631,13.5296287537,13.4393558502,12.1264781952,11.3587579727,2.0,66.8238983154,2.90000009537,2.0,132.0,2.0
6000,17.0,37.1976280212,-7.43264484406,32.2601394653,-20.9251461029,2.9529770887,12.8237686157,1.12087130547,0.203106641769,3257.171875,16.6992073059,14.2119264603,14.1172676086,12.8275156021,12.0575637817,2.0,9.57705688477,4.0,0.0,582.0,2.0
6071,17.0,40.6453361511,-13.305223465,33.5706291199,-27.599937439,6.15283773731,13.7422361374,12.6059494019,0.624282717705,4303.23730469,14.8400840759,13.4149713516,13.3466415405,12.5169181824,11.7431602478,2.0,12.6827964783,7.0,2.0,562.0,3.0
6115,17.0,42.8531341553,-18.863401413,33.6554527283,-33.5483665466,8.88604422952,4.3708615303,542.240600586,1.16534900665,6081.34912109,9.36132717133,8.74607944489,8.79500007629,8.31499958038,8.02200031281,2.0,37.6586990356,5.09999990463,0.0,463.0,2.0
6165,17.0,46.6217575073,-22.9154815674,35.9839706421,-38.5754013062,18.1740281886,6.68950176239,528.566650391,1.37237119675,6516.28222656,11.6448259354,11.1361207962,11.1759996414,10.7709999084,10.5399999619,2.0,78.5935668945,8.05000019073,0.0,61.0,3.0
6166,17.0,46.7800445557,-23.1843776703,36.0383529663,-38.8782501221,12.4878507014,12.0711746216,296.296936035,1.48635756969,6698.84570312,10.4043970108,9.93863964081,9.97299957275,9.61600017548,9.42500019073,2.0,46.2216529846,7.15000009537,0.0,477.0,3.0
6212,17.0,46.4037246704,-26.1649227142,34.2224235535,-41.5387802124,17.5424903274,5.63827180862,134.727249146,0.802618443966,5345.64257812,13.0492610931,12.2158794403,12.2779998779,11.611000061,11.1510000229,2.0,181.819412231,7.25,0.0,709.0,3.0
6213,17.0,49.1422653198,-26.7440319061,37.0289497375,-42.9642295837,9.88121267363,10.2000293732,50.5823783875,0.811398923397,5081.59570312,12.8235635757,11.8852806091,11.9519996643,11.2119998932,10.6879997253,2.0,46.3071861267,6.75,0.0,706.0,3.0
6248,17.0,46.4166183472,-33.1348648071,30.4291324615,-47.9695930481,9.48509365938,7.527115345,385.581939697,1.26318180561,6353.30908203,11.4979867935,10.9580001831,11.001999855,10.5640001297,10.3039999008,2.0,40.715473175,7.59999990463,1.0,300.0,3.0
6331,17.0,46.1166267395,-40.5494995117,24.844171524,-54.5187950134,3.68669840346,5.97089767456,1.35580289364,0.148049533367,2710.19213867,18.1731643677,15.2812795639,15.2919998169,13.1909999847,12.3900003433,2.0,10.5548772812,3.04999995232,2.0,23.0,2.0
6408,17.0,43.6753120422,-42.9712867737,19.9845275879,-55.7283210754,3.24542497081,4.4742975235,1715.6394043,1.69481527805,7014.55224609,9.7837896347,9.40019989014,9.42800045013,9.11200046539,8.94900035858,4.0,12.1156864166,7.0,1.0,153.0,3.0
6409,17.0,41.3386650085,-43.9462890625,16.513551712,-55.6782684326,2.52225085882,17.354095459,21.1378612518,0.771664381027,4965.92431641,11.8569784164,10.8828001022,10.9510002136,10.1800003052,9.62300014496,4.0,9.04005336761,5.55000019073,0.0,907.0,2.0
6410,17.0,43.0728797913,-45.1154518127,17.2763957977,-57.3268737793,3.02033253103,19.5992908478,12.3401813507,0.67836534977,4701.89941406,13.1520042419,11.9871454239,11.933634758,11.2268533707,10.5738134384,4.0,7.65616321564,6.15000009537,0.0,333.0,2.0
6522,17.0,39.0311851501,-48.459438324,9.41541957855,-58.5219535828,3.45632840139,11.078168869,25.754693985,0.678883910179,4671.96777344,13.945941925,12.7627372742,12.7080698013,11.9923448563,11.3296518326,4.0,8.48372364044,6.90000009537,0.0,1015.0,3.0
6523,17.0,37.736541748,-48.7379226685,7.78664255142,-58.2366676331,2.00888615268,25.5205001831,0.260721296072,0.15688200295,3159.55371094,14.2044944763,11.675362587,11.5938062668,10.2596302032,9.53650856018,4.0,27.4161491394,1.39999997616,2.0,1659.0,2.0
6631,17.0,34.7474632263,-52.4822235107,0.339447110891,-59.9726486206,2.53748676802,5.45070886612,15.7564888,0.461948037148,3699.3737793,14.0764770508,12.1126403809,12.0189523697,10.9888181686,10.1813678741,2.0,11.1096420288,4.34999990463,2.0,544.0,2.0
6713,17.0,28.3676719666,-55.1806716919,351.214324951,-59.443397522,2.48281335948,2.59828186035,47.2410850525,0.480427324772,3742.69042969,13.3809595108,11.4697580338,11.3815793991,10.3687257767,9.55985164642,4.0,19.3383789062,3.84999990463,3.0,1159.0,2.0
7163,17.0,348.977081299,-48.0312347412,327.817993164,-39.1458206177,6.24863822887,5.31470346451,427.656463623,1.08801102638,6095.37011719,12.9431905746,12.3351993561,12.3850002289,11.890999794,11.5819997787,2.0,11.6231098175,8.5,1.0,500.0,3.0
7164,17.0,348.891204834,-50.71276474,325.955352783,-41.4208145142,2.81793754974,15.5064601898,53.9652023315,0.891721129417,5741.16552734,8.40161037445,7.70323944092,7.75899982452,7.19799995422,6.83099985123,2.0,21.063993454,3.25,0.0,186.0,2.0
7228,17.0,344.705566406,-45.973526001,325.880859375,-35.9277534485,1.3094510164,3.40687656403,97.5476226807,0.650083243847,4462.16503906,10.6001415253,9.30113315582,9.23825645447,8.46165561676,7.73174858093,2.0,7.77620172501,3.15000009537,1.0,588.0,2.0
7274,17.0,341.083068848,-42.459400177,325.039306641,-31.6159420013,7.29103579776,10.8257694244,343.434173584,1.30231738091,7014.55224609,11.2375230789,10.8484401703,10.8780002594,10.5520000458,10.3809995651,2.0,18.5776462555,7.84999990463,0.0,379.0,3.0
7373,17.0,32.2331581116,0.709434866905,30.2991962433,-11.5828409195,2.13268258677,3.91955590248,8.99126243591,0.276988446712,3368.48242188,15.2628173828,12.9390497208,12.8386907578,11.6353902817,10.86810112,2.0,13.0214118958,3.59999990463,2.0,951.0,2.0
7374,17.0,30.2826747894,0.878576338291,28.4942169189,-10.7482452393,1.91706363741,1.825958848,18.9150543213,0.233829632401,3312.48144531,15.0932836533,12.6963882446,12.5955581665,11.3585643768,10.5941648483,2.0,18.0801792145,2.90000009537,2.0,774.0,2.0
7447,17.0,34.4728546143,-2.85535264015,31.2100887299,-15.698346138,8.9892749893,4.92739963531,160.568283081,0.788422465324,5382.69726562,13.3909254074,12.5743198395,12.6370000839,11.982000351,11.5310001373,2.0,32.1093025208,7.59999990463,0.0,959.0,3.0
7501,17.0,37.7800827026,-5.97882795334,33.3629989624,-19.7508926392,3.5791021072,2.53920269012,782.037963867,1.04296565056,5807.64355469,11.7996788025,11.1041202545,11.1579999924,10.6140003204,10.2700004578,2.0,10.2485113144,7.05000019073,1.0,14.0,3.0
7502,17.0,37.3197135925,-3.95062804222,33.6195335388,-17.6857280731,2.94914028344,2.03869533539,39.1772689819,0.388803631067,3532.27172852,15.0658397675,12.9240159988,12.8380947113,11.7115631104,10.9239454269,2.0,13.32234478,4.55000019073,3.0,817.0,2.0
7547,17.0,40.2322998047,-8.42085456848,34.9568367004,-22.8617343903,1.4691852285,2.25557947159,12.7278270721,0.216558009386,3287.01708984,15.2891225815,12.8554039001,12.7567386627,11.5005130768,10.7364521027,2.0,10.8730211258,2.84999990463,2.0,809.0,2.0
7607,17.0,42.4208984375,-12.839468956,35.586681366,-27.7427845001,2.2342719032,2.17696547508,19.9941082001,0.280711263418,3393.2253418,13.9530982971,11.6679229736,11.5677728653,10.3864192963,9.6223449707,2.0,36.4184341431,2.40000009537,2.0,74.0,2.0
7608,17.0,45.4606742859,-12.6817903519,38.8249893188,-28.5566234589,1.46765255795,2.26822900772,21.7637825012,0.303433507681,3408.5065918,14.6967487335,12.425778389,12.325756073,11.1492338181,10.3813047409,2.0,7.97588205338,3.34999990463,3.0,463.0,2.0
7665,17.0,46.771522522,-15.3945064545,39.2190818787,-31.5330924988,4.75463432015,7.5382027626,24.8074741364,0.605251550674,4215.49658203,14.5251407623,13.028553009,12.9589624405,12.1000566483,11.3082771301,2.0,13.213965416,6.44999980927,0.0,236.0,3.0
7666,17.0,44.253276825,-17.1024208069,35.8669128418,-32.3520965576,15.1899268479,13.998626709,10.2292547226,0.598529815674,4174.27587891,15.5830459595,14.0479459763,13.9768381119,13.1039247513,12.3028755188,2.0,38.4968948364,7.40000009537,0.0,102.0,3.0
7667,17.0,46.0864601135,-15.1785068512,38.5675735474,-31.1164283752,3.06980922054,2.99493026733,16.3153572083,0.32112878561,3422.24536133,15.6041183472,13.3396310806,13.2397251129,12.0649986267,11.2910041809,2.0,11.1486597061,4.40000009537,3.0,1266.0,2.0
7731,17.0,48.8214950562,-19.7502689362,39.7573928833,-36.2860107422,6.08954477076,2.28535485268,391.181182861,0.804466962814,5152.28515625,13.9915332794,13.0924797058,13.1579999924,12.4409999847,11.9340000153,2.0,13.1159505844,8.0,2.0,324.0,3.0
7732,17.0,45.662612915,-21.0227661133,35.761882782,-36.4915428162,1.94549670234,0.62908667326,48.4055366516,0.170472234488,3221.09643555,17.5027751923,14.9571495056,14.8673334122,13.5449113846,12.7727956772,2.0,8.09366226196,4.30000019073,3.0,617.0,2.0
7850,17.0,52.9825668335,-28.5202789307,40.6209449768,-45.818359375,4.37436911766,4.32301044464,571.967407227,1.14199233055,6180.16259766,10.939283371,10.3526802063,10.3990001678,9.93200016022,9.64799976349,4.0,27.9841556549,6.69999980927,1.0,615.0,3.0
7903,17.0,53.2167243958,-32.9653358459,38.5316696167,-50.0425262451,6.17005329096,11.2522478104,36.6009902954,0.745933353901,4908.40087891,14.7748012543,13.730635643,13.6844053268,13.0383520126,12.4484701157,4.0,11.4174547195,8.30000019073,1.0,485.0,3.0
7904,17.0,51.7133865356,-33.3456878662,36.4957771301,-49.9205169678,5.10187078198,10.114109993,41.2927970886,0.756310224533,4931.73876953,12.9041528702,11.9163990021,11.986000061,11.1999998093,10.626999855,2.0,15.9678192139,6.5,2.0,208.0,3.0
7960,17.0,49.6968040466,-36.4689598083,32.0960578918,-52.1195373535,5.35894221867,13.6236982346,30.3102970123,0.792516231537,4965.92431641,13.4082326889,12.4244794846,12.4940004349,11.7209997177,11.1660003662,2.0,7.48815250397,7.15000009537,0.0,75.0,3.0
7961,17.0,49.5762443542,-37.2368736267,31.4200401306,-52.7747001648,3.36759194585,2.67397928238,7.73525381088,0.182429686189,3230.47827148,17.7303466797,15.1970901489,15.1060142517,13.7895298004,13.016295433,2.0,12.05701828,4.69999980927,3.0,1041.0,2.0
8068,17.0,46.750831604,-44.6306686401,21.9113121033,-58.2934608459,5.25760782259,12.5624780655,43.6223449707,0.795696556568,5296.63427734,14.1644220352,13.3141202927,13.3780002594,12.6979999542,12.2270002365,4.0,7.46073007584,8.30000019073,2.0,2280.0,3.0
8069,17.0,48.050907135,-46.2554283142,21.7553577423,-60.1549835205,3.27377698934,19.092042923,102.927810669,1.28687906265,6208.68994141,10.9117498398,10.3324804306,10.3789997101,9.91600036621,9.63700008392,4.0,7.37896823883,6.94999980927,0.0,438.0,3.0
8070,17.0,43.6791534424,-46.1675987244,16.8689079285,-58.4403114319,2.61501911845,8.8999710083,1.52639067173,0.18029178679,3223.58984375,17.8247795105,15.2804460526,15.1902942657,13.8665819168,13.0926008224,4.0,7.73415231705,4.75,2.0,1163.0,2.0
8196,17.0,42.2061920166,-49.0113182068,12.0846920013,-60.207233429,13.2487589166,4.00187492371,1059.84802246,1.31954908371,6637.43115234,11.9941425323,11.5181598663,11.5550003052,11.170999527,10.9549999237,4.0,8.7783613205,8.39999961853,2.0,813.0,3.0
8197,17.0,45.2471656799,-48.8063278198,15.6375646591,-61.215637207,5.73298573949,3.46935272217,56.7162513733,0.570718407631,4093.96923828,15.2448768616,13.6404409409,13.5627393723,12.6689882278,11.857424736,4.0,24.9056587219,6.80000019073,0.0,3.0,3.0
8198,17.0,43.2012176514,-49.0480079651,13.1056365967,-60.6230735779,4.6354164994,5.98595809937,1334.66186523,1.94696307182,6606.93359375,10.3252487183,9.85119915009,9.88899993896,9.49600028992,9.27400016785,4.0,11.2652320862,7.55000019073,0.0,1146.0,3.0
8199,17.0,41.5506973267,-49.4667625427,10.8443374634,-60.3170471191,2.5878401398,6.66338062286,2.34068346024,0.185376212001,3232.36035156,17.4336910248,14.9052352905,14.8139057159,13.4999380112,12.7274217606,4.0,9.00318622589,4.44999980927,2.0,860.0,2.0
8398,17.0,34.0006790161,-57.7925643921,351.870849609,-63.4904518127,17.0324334921,3.19148588181,566.052734375,0.957866370678,5942.92041016,12.6445817947,11.9908790588,12.0439996719,11.5190000534,11.1859998703,4.0,93.325920105,7.80000019073,0.0,2324.0,3.0
8399,17.0,34.8258094788,-55.4829216003,356.205718994,-62.2132644653,6.18351308574,3.83236598969,245.568878174,0.792915761471,5445.02734375,14.0764970779,13.277759552,13.3389997482,12.6960000992,12.2569999695,4.0,9.43764877319,8.35000038147,2.0,1700.0,3.0
8400,17.0,32.9863357544,-56.2891159058,353.42489624,-62.0553359985,2.40709754509,8.81966400146,3.36958122253,0.296714216471,3396.19750977,15.7947807312,13.5001058578,13.3999795914,12.2106904984,11.4391460419,4.0,9.08207702637,4.34999990463,3.0,1280.0,2.0
8535,17.0,24.7669792175,-56.6143417358,346.426422119,-59.0684280396,5.73681218544,6.28587961197,307.934265137,1.12837231159,6011.73779297,12.6528482437,12.0151996613,12.0659999847,11.5659999847,11.2569999695,4.0,16.0404834747,8.25,0.0,139.0,3.0
8536,17.0,27.7557373047,-57.9559593201,346.759887695,-61.1613082886,3.29268436103,7.72148561478,17.8210220337,0.555775284767,4024.92919922,12.8075456619,11.1668109894,11.0834379196,10.1801166534,9.36933517456,4.0,29.9875793457,4.19999980927,1.0,160.0,2.0
8537,17.0,25.7195587158,-58.6316947937,344.236450195,-60.8371353149,2.73529176104,9.57118797302,27.9511795044,0.646698832512,4621.92333984,10.2150697708,9.01738739014,8.96078491211,8.23500347137,7.55884981155,4.0,24.8446884155,3.0,1.0,864.0,2.0
8538,17.0,26.0651054382,-57.2705955505,346.493560791,-60.033241272,2.93277195912,6.47589111328,6.46044540405,0.342249631882,3460.84350586,15.821639061,13.5992918015,13.5022621155,12.3459320068,11.5665464401,4.0,13.1734247208,4.84999990463,2.0,1703.0,2.0
8539,17.0,26.6001205444,-58.6622428894,344.82925415,-61.1953659058,2.45850736371,6.52273607254,12.2255716324,0.460756570101,3670.4621582,14.8071508408,12.8086109161,12.713643074,11.6680049896,10.8606805801,4.0,9.37551879883,5.0,3.0,765.0,2.0
8654,17.0,18.5301494598,-59.4615325928,338.020935059,-58.6990356445,16.3737891675,6.6311788559,724.062133789,1.58080542088,6637.43115234,11.8403968811,11.3612804413,11.3979997635,11.0190000534,10.8100004196,4.0,86.4059677124,8.64999961853,3.0,758.0,3.0
8732,17.0,10.2257413864,-57.5821876526,334.781005859,-54.3270988464,3.18276351612,2.96452021599,354.695739746,0.829328000546,5420.00830078,11.7352056503,10.9314002991,10.9919996262,10.3489999771,9.90999984741,2.0,11.465845108,6.09999990463,0.0,618.0,3.0
8733,17.0,8.77215576172,-61.7302932739,328.747833252,-56.8020095825,2.67098500366,8.70287513733,116.089889526,0.969505548477,5571.85791016,11.2170190811,10.44439888,10.501999855,9.90999984741,9.52700042725,2.0,7.5503153801,6.09999990463,0.0,43.0,3.0
